age,workclass,education,marital status,occupation,relationship,race,gender,capital gain,capital loss,hours per week,income,income_value
54,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,40,<=50K,43063
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,44,<=50K,31473
39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2051,40,<=50K,39953
29,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,0,2051,40,<=50K,42935
45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,40,<=50K,41590
34,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2051,55,<=50K,46259
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,40,<=50K,31930
39,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,40,<=50K,44679
61,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,20,<=50K,46452
43,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2042,40,<=50K,36669
35,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2042,40,<=50K,48872
46,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,2042,50,<=50K,39496
38,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2042,40,<=50K,38393
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2042,48,<=50K,33885
34,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,0,2042,10,<=50K,44200
29,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2042,40,<=50K,39009
32,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2042,30,<=50K,42398
60,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2042,34,<=50K,46435
49,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,40,<=50K,43599
53,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,2002,45,<=50K,42151
56,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2002,40,<=50K,35927
48,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,<=50K,48675
32,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,2002,40,<=50K,33604
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,40,<=50K,45580
32,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,42,<=50K,34842
28,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2002,40,<=50K,38221
26,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,40,<=50K,42428
59,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2002,50,<=50K,49176
47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,30,<=50K,37019
26,,Bachelors,Married-civ-spouse,,Husband,White,Male,0,2002,40,<=50K,42982
41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,60,<=50K,48090
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,2002,40,<=50K,38752
45,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,2002,55,<=50K,42338
30,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,40,<=50K,43114
36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,<=50K,40139
34,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2002,40,<=50K,32682
53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,<=50K,41476
51,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,2002,45,<=50K,41897
47,Self-emp-not-inc,Doctorate,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,45,<=50K,30750
19,,HS-grad,Never-married,,Unmarried,White,Male,0,2001,40,<=50K,44441
30,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,0,2001,42,<=50K,33811
20,Private,HS-grad,Never-married,Other-service,Unmarried,White,Male,0,2001,40,<=50K,43574
42,Federal-gov,Masters,Divorced,Adm-clerical,Not-in-family,White,Male,0,2001,60,<=50K,44000
31,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,0,2001,40,<=50K,31239
33,Private,Bachelors,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,2001,40,<=50K,35193
25,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,0,2001,30,<=50K,42607
20,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,2001,40,<=50K,32816
23,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Male,0,2001,40,<=50K,36510
55,,HS-grad,Separated,,Not-in-family,Black,Female,0,2001,40,<=50K,31351
41,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,2001,50,<=50K,46911
54,Self-emp-not-inc,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,0,2001,35,<=50K,41171
25,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,2001,50,<=50K,43858
19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,2001,40,<=50K,42757
24,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,2001,37,<=50K,37198
56,Federal-gov,Bachelors,Never-married,Transport-moving,Not-in-family,Black,Male,0,2001,65,<=50K,31796
21,Local-gov,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,2001,40,<=50K,37965
34,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,2001,40,<=50K,36744
19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,0,2001,40,<=50K,38106
21,,Some-college,Never-married,,Not-in-family,White,Male,0,2001,45,<=50K,37410
48,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,0,2001,40,<=50K,32906
34,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,0,2001,40,<=50K,46649
31,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,2001,40,<=50K,39917
36,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,0,2001,40,<=50K,35457
27,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,1980,40,<=50K,40197
27,Private,Some-college,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,1980,40,<=50K,48558
35,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,0,1980,65,<=50K,48891
31,Self-emp-not-inc,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,1980,60,<=50K,35477
27,Federal-gov,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,0,1980,40,<=50K,30002
28,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,0,1980,40,<=50K,44393
42,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,1980,46,<=50K,42835
44,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,Male,0,1980,45,<=50K,34912
41,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,0,1980,56,<=50K,34868
28,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,0,1980,35,<=50K,42209
41,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,1980,40,<=50K,36165
35,Private,10th,Widowed,Other-service,Not-in-family,Black,Female,0,1980,40,<=50K,49172
58,Private,Masters,Divorced,Adm-clerical,Not-in-family,White,Female,0,1980,45,<=50K,40091
40,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1980,48,<=50K,33075
31,Private,Assoc-voc,Never-married,Transport-moving,Own-child,White,Male,0,1980,60,<=50K,33799
30,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,1980,40,<=50K,32439
32,Private,Some-college,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,1980,40,<=50K,39457
25,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,1980,40,<=50K,37862
34,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,1980,40,<=50K,46157
56,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,1980,40,<=50K,32183
45,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0,1980,40,<=50K,45763
50,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,1980,40,<=50K,48212
27,Private,10th,Never-married,Sales,Other-relative,White,Male,0,1980,40,<=50K,36916
51,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,>50K,551748
40,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,60,>50K,506903
41,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,65,>50K,1327282
49,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,>50K,804015
37,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,>50K,628003
36,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,45,>50K,772238
35,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,80,>50K,878309
29,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,1977,25,>50K,506573
50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,>50K,1275279
46,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,>50K,805606
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,>50K,841721
42,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,>50K,1168410
38,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,>50K,1332997
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,55,>50K,742439
43,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,>50K,453930
47,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,>50K,555820
58,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,>50K,513616
48,Private,Prof-school,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,>50K,1165228
42,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,48,>50K,1351343
55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,>50K,1176704
51,Private,10th,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,>50K,732223
32,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,40,>50K,635197
45,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,>50K,275149
56,Private,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,44,>50K,1163234
38,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,>50K,490974
45,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,1977,50,>50K,324824
49,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,>50K,856084
36,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,>50K,539128
49,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,>50K,180997
30,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,40,>50K,999983
42,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,>50K,1006139
55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,>50K,1325441
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,>50K,766796
54,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,>50K,1283192
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,70,>50K,1127281
25,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,>50K,1184283
55,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,>50K,907574
58,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,>50K,643166
62,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1977,60,>50K,405424
43,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,>50K,814651
57,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,1977,40,>50K,592332
42,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,>50K,426625
63,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,32,>50K,1498074
47,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,>50K,778076
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,>50K,1006727
40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1977,60,>50K,775497
43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,>50K,1177540
43,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,70,>50K,1247544
41,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,>50K,1209354
32,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,>50K,1071238
47,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,>50K,1295424
39,Federal-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1977,60,>50K,1248081
53,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,>50K,132867
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,>50K,661333
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,>50K,880219
47,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,41,>50K,1354177
52,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,>50K,1382589
40,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,1977,60,>50K,461333
42,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,>50K,336198
51,Private,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1977,40,>50K,809465
55,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,20,>50K,260445
38,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1977,99,>50K,52645
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,>50K,185834
60,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,>50K,133013
55,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,>50K,589258
47,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,50,>50K,1267290
46,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,>50K,775576
35,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,>50K,1431045
59,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,>50K,686071
57,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,>50K,982455
46,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,>50K,986152
46,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,>50K,764487
52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,>50K,873212
45,Private,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,30,>50K,196330
37,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,>50K,995256
46,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,>50K,756399
44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1977,50,>50K,813564
45,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,>50K,159888
43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1977,52,>50K,649103
54,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,>50K,1145440
50,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,>50K,191942
51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,>50K,919643
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,>50K,117974
36,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,>50K,911545
27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,>50K,794739
36,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1977,35,>50K,331436
53,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,55,>50K,866281
51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,35,>50K,676299
28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,24,>50K,1077537
47,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,>50K,1307482
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,>50K,582372
45,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,35,>50K,427743
39,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,>50K,174808
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,>50K,1108708
55,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,>50K,287725
62,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,98,>50K,1304062
49,Private,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1977,50,>50K,771460
53,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,>50K,1147485
31,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,48,>50K,1087153
42,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,>50K,800444
39,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1977,45,>50K,99328
60,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,>50K,1269263
26,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,>50K,770899
37,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,>50K,497566
45,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,>50K,1336664
37,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,>50K,77424
32,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,>50K,237197
39,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,>50K,971372
58,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1977,35,>50K,1418710
45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,43,>50K,316906
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,>50K,746136
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1977,65,>50K,851778
51,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,>50K,410684
39,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,62,>50K,195727
56,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,>50K,601652
